Day,[1] XSEDE Utilization (%),[2] XSEDE Utilization (%),[60] XSEDE Utilization (%),[4] XSEDE Utilization (%),[8] XSEDE Utilization (%),[16] XSEDE Utilization (%),[12] XSEDE Utilization (%),[3] XSEDE Utilization (%),[40] XSEDE Utilization (%),[64] XSEDE Utilization (%),[10] XSEDE Utilization (%),[6] XSEDE Utilization (%),[20] XSEDE Utilization (%),[22] XSEDE Utilization (%),[72] XSEDE Utilization (%),[24] XSEDE Utilization (%),[32] XSEDE Utilization (%),[30] XSEDE Utilization (%),[5] XSEDE Utilization (%),[25] XSEDE Utilization (%),[50] XSEDE Utilization (%),[15] XSEDE Utilization (%),[43] XSEDE Utilization (%),[48] XSEDE Utilization (%),[36] XSEDE Utilization (%),[7] XSEDE Utilization (%),[18] XSEDE Utilization (%),[35] XSEDE Utilization (%),[11] XSEDE Utilization (%),[70] XSEDE Utilization (%),[45] XSEDE Utilization (%),[46] XSEDE Utilization (%),[9] XSEDE Utilization (%),[21] XSEDE Utilization (%),[42] XSEDE Utilization (%),[62] XSEDE Utilization (%),[28] XSEDE Utilization (%),[14] XSEDE Utilization (%),[38] XSEDE Utilization (%),[54] XSEDE Utilization (%),[65] XSEDE Utilization (%),[56] XSEDE Utilization (%),[26] XSEDE Utilization (%),[55] XSEDE Utilization (%),[17] XSEDE Utilization (%),[34] XSEDE Utilization (%),[41] XSEDE Utilization (%),[27] XSEDE Utilization (%),[13] XSEDE Utilization (%),[19] XSEDE Utilization (%),[67] XSEDE Utilization (%),[52] XSEDE Utilization (%),[53] XSEDE Utilization (%),[33] XSEDE Utilization (%),[63] XSEDE Utilization (%),[23] XSEDE Utilization (%),[44] XSEDE Utilization (%),[49] XSEDE Utilization (%),[31] XSEDE Utilization (%),[61] XSEDE Utilization (%),[39] XSEDE Utilization (%),[58] XSEDE Utilization (%),[57] XSEDE Utilization (%),[37] XSEDE Utilization (%),[68] XSEDE Utilization (%),[59] XSEDE Utilization (%),[66] XSEDE Utilization (%),[47] XSEDE Utilization (%),[29] XSEDE Utilization (%)
2016-02-01,10.248952905,5.403680118,0,2.836354977,9.046043680,5.025805452,3.249599219,1.083114725,11.934267035,0,3.375931506,1.176697126,4.331436309,4.616998951,3.583726828,0.041025417,0,0,0.500855003,0.099922030,0,1.446756223,0,0,0,0,0.320883613,0,0.504436529,2.371938278,0,0,0.052460432,0,1.998998047,0,0,0.236560469,0,0,0,0,0,5.771248688,0.048012973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-02,8.387350408,5.485854848,0,2.507612392,4.954772447,7.266381028,3.638517255,2.408004328,12.642556638,0.002059769,2.817187910,3.760857526,3.990250097,4.292753631,0.500655824,0.005363181,0.001379662,0,0.479899003,2.603938950,0.680902896,0.156787411,0,0,0,0,0,0,0.577124869,5.479589309,0,0,0.685636368,0,3.456897808,0,0.000357060,1.246341961,0,0,0,0,0,0.249820259,0,0,0,0,0,0,6.266196414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-03,11.444828356,7.861661293,0,2.217410416,0.991085652,4.885070537,7.314642357,1.883199618,11.179535394,0,4.570896957,7.231771744,2.774510792,2.026990789,1.146729626,0.618674945,0,0.000637606,0.634618757,0.717322372,0.751798660,0.530570494,0,0,0.177597062,2.810602975,0.011017838,0,0.399084516,0.677563050,0,0,0.728292235,0,2.198976915,0,0.837015665,0.626188981,0,0,0,0,0,5.771248688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024396642,0,0,0,0,0,0,0,0,0,0
2016-02-04,17.781329673,5.665675653,0,4.625230768,1.480407868,1.049687163,3.689132272,1.937995511,6.953455945,0.040845676,5.167204688,6.271168532,0.419253527,4.616998951,0.391220707,2.814766235,0,0,4.987761000,0,3.421304798,0.710830929,0,0,0,3.694873763,0,0,0.565408697,0,0,0,0.833683106,0,0.579303661,0,1.469045121,0,0,0,0,0,0,4.158638902,0,0,0,0,0,0.899116706,0,0,0,0,0,0,0,0,0.135800442,0,0,0,0,0,0,0,0,0,0
2016-02-05,16.843366890,7.409833976,0,6.420227562,0.729441147,1.446620805,4.109398683,1.492450740,7.517075700,0,2.435449932,2.175410983,0.327693240,3.676352208,1.513947184,2.953349073,0.166919277,0,1.699381950,0,2.600067768,1.937212166,0.601008393,0,0,2.121711773,0.379514253,0,0.521623355,0,0,0,0.697621546,0,0,0,0.632692566,0.000085011,0,0,0,0,0,0,0.713009721,0,0,0,0,0.482273331,0,0,0,0,0,0,0,0,0.406855425,0,0,0,0,0,0,0,0,0,0
2016-02-06,10.507385623,8.447588718,0,4.210135646,1.317544979,2.065854420,7.001442812,0.517014982,8.394543547,0,2.702024081,2.262857788,2.148442054,2.649390567,1.551241693,1.259181532,0,0,0.850032554,0,3.844645072,1.092839134,1.471618017,0,0,1.377943929,0.134006646,0,0.577124869,1.422372333,0,0,0.808149703,0,1.138152909,0,0,0,0,0,0,0,0,0,0.216321631,0,0,0,0,0.928030033,0,0,0,0,0,0,0,0,0.269831380,0,0,0,0,0,0,0,0,0,0
2016-02-07,5.626845124,4.371278811,0,5.631465948,0.197942171,0.867387590,1.722725020,0.368414437,4.584232058,0,3.522477748,4.932719774,0.209074168,1.313226261,2.517095138,0.020869768,0,0,0.366259327,0,0.684941076,0.951700405,1.176035837,0.035968287,0,0.412684359,0,0,0.569770535,0.059254884,0,0,0.308308193,0,1.262664685,0,0,0,0,0,0,0,0,0,0.186074795,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356987920,0,0,0,0,0,0,0,0,0,0
2016-02-08,0.837255150,0.381707619,0,2.657006629,0.575312855,0.198340520,0.000123878,0.077062930,0,0,1.101662395,0.651451556,0.044183090,0,1.142707240,0,0,0,0.008562143,0,0,0,0,0,0,0,0,0,0.218225341,0,0,0,0.075611009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-09,0.346458789,0.338497326,0,0.086051367,0.015064517,0,0.170652617,0.044557756,0.072796432,0,0.019808308,0.060696485,0.036009586,0.005610936,0.013947184,0,0,0,0.008431588,0,0,0,0.004203948,0,0,0.023608442,0,0,0.001262461,0,0,0,0,0,0.004080681,0,0.002703451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,11.435931142,3.995016960,0,4.082250013,4.136051850,0.379114684,5.506339629,1.723049289,5.511906853,0,2.684092149,1.432901947,1.307578890,0.005517418,0.777544596,0.976579806,0.393280476,0.020075493,2.794331260,3.298019048,2.838228939,2.087122537,0.205601946,0.763903463,0.044596013,0.375766949,0.008547569,0,0.366621251,0,0,0,0.060767532,0,0.943708464,0,0.000765128,0.000535589,0,0,0,0,0,0,0.129328437,0,0,0,0.623600308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-11,14.957690735,4.054949502,0,9.713261712,3.317136920,0.431765186,5.768982453,1.615772925,8.448588276,0,3.505505267,2.284190276,2.132337939,0.001389372,0.436953480,2.385055964,1.678908709,0,0.620961820,0.005890272,0.706953681,2.096158330,0.892177726,0,0,0.028934578,0.517029556,0,0.220389559,0,0,0,0.040453393,0,0.932206045,0,0,0.540341657,0,0,0,0,0,0,0.247353023,0,0,0,0.519626126,0,0,0,0,0,0,0,0,0,0.001468316,0,0,0,0,0,0,0,0,0,0
2016-02-12,8.585426732,4.932515731,0,5.121312795,1.415194707,0.223572736,9.796745657,0.721662950,3.178291752,0.016633630,2.469734947,1.434730967,1.325832650,0,0.740643582,0.849393727,1.338871400,0.328021161,0.208245280,0.000910866,0.001062680,0.886737423,0,0,0,0,2.486205841,0,0,0,0,0,0.012187391,0,0.137952518,0,0,0.078689136,0,0,0,0,0,0,0.647788052,0,0,0,1.204729946,0,0,0,0,0,0,0,0,0,0.153664962,0,0,0,0,0,0,0,0,0,0
2016-02-13,5.928209884,3.167078378,0.856323598,1.612821108,1.445352888,0.813959809,2.108764720,0.562831555,2.745326655,2.027204542,1.288675391,0.326199429,0.632894168,0,0.307100385,0.467864638,1.201721656,0.829635216,0.137319166,0,0,0.171743835,0.022560336,0.685058878,0,0,1.501344439,0,0,0.003018001,0,0,0,0,0.617815087,0,0,0.603796245,0,0,0,0,0,0,0,0,0,0,0.570464615,0,0,0,0,0,0,0,0,0,0.027841538,0,0,0,0,0,0,0,0,0,0
2016-02-14,15.757026841,6.401949500,3.170434010,4.597630290,4.282276237,1.867669348,6.518282908,0.922038956,13.171830677,0.670086669,3.554843868,1.885157981,2.281853595,0,0.307843652,0,2.145971785,1.573976915,0.217718289,0,0,0.227069853,0,1.572228052,0,0,4.302542410,0,0,0.994368414,0,0,0,0,1.640918299,0,0,1.469045121,0,0,0,0,0,0,0,0,0,0,1.108594688,0,0,0,0,0,0,0,0,0,0.054666550,0,0,0,0,0,0,0,0,0,0
2016-02-15,16.599189493,5.346283411,3.167810715,5.118842562,2.232166459,1.793391246,7.236577475,1.437474496,11.857389922,1.033539308,3.863566797,1.130978926,2.765353553,0.036270695,3.362976565,0.348694182,1.261357892,0.744706045,0.553244998,0,0,1.003993238,0,0.157747464,0,0,4.555810598,0,0,1.430151131,0,0,0,0,1.112699662,0,0,0.902519092,0,0,0,0,0,0,0,0,0,0,0.481434113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,14.958195255,6.849070661,1.055220357,4.053794550,3.558654933,1.169338538,7.751136761,1.334289743,7.357321907,2.301115383,3.366756077,0.254109829,3.753315553,0.000694690,1.960956628,0.561414247,1.586685330,0,0.443133407,0.131969338,0,1.030381034,0,4.046461467,0,0,5.652238545,0,0,2.168626851,0,0,0.182040268,0.442345809,3.479086510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739092067,0,0,0,0,0,0,0,0,0,0.190994083,0,0,0,0,0,0,0,0,0,0
2016-02-17,16.207274542,6.818027127,0,6.032679450,3.493106555,0.681007345,3.932515740,1.414130815,7.779769542,4.286658114,3.940875078,0.356677014,3.728977216,0.000694690,1.665223854,1.259181532,0.344584354,0.424500117,1.102375894,1.271447867,0,1.193189271,0,5.300046636,0,0,5.901440626,0,0,0,0,0,0.290212924,1.318761295,0.457444328,0,0,0,0,0,0,0,0,0,0.297048675,0,0,0.954912120,0.235846350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,15.568212789,5.159439243,0,4.996006771,1.456501900,1.752642742,7.868507345,1.201877113,5.812517006,1.065873849,2.847744458,1.645046345,4.594713086,0,3.519106331,1.174959193,0,1.573976915,1.238444149,0,0,0.920147998,0.162726869,3.092135945,0,0,6.195424537,0,0,0,0,0,0.059078786,1.538136149,1.232442142,0,0,0.000195536,0,0,0,0,0,0,0.405988882,0,0,2.833158447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-19,18.216144221,5.616961323,0,6.169459984,1.000665543,1.860479580,5.520891629,1.226430424,3.937444137,0.002564999,3.836775196,0.608039670,4.894582413,1.669894777,0.040267576,1.259181532,0,2.075918882,0.153669206,2.735786843,0,1.299159453,0.548889836,8.734172788,0,0.144069295,2.474455666,0,0,0,0,0,0.722444474,1.650826702,0.948324735,0,0,0.144898174,0,0,0,0,0,0,0.047011630,0,0,1.878820173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-20,17.108788420,5.133917982,0,6.863819408,0.950337148,3.167978314,4.474838230,1.308078655,2.719943845,0.000738412,3.396092019,1.018199108,8.544569288,3.000929084,1.765083945,0.590678559,0.403443320,1.573976915,0.037199778,0.415734550,0,0.619953801,0,9.905794567,0,0.167218652,0.958792410,0,0,0,0,0,0.013138335,1.341562099,1.255497989,0,0,0.000425074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21,20.247959696,2.893228247,0,9.619656239,0.785754534,4.291273191,4.416353329,0.613769019,4.579082630,1.451673079,3.708160879,0.173694911,5.835823031,3.949992221,2.897341728,0.362087560,1.678908709,0.014865338,0.387188001,0,0,0.708581089,0,6.281625277,0,0,0,0,0.269131225,0,0,0,0,0.954139705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,18.428826458,2.793215130,0,6.202088443,1.746890913,1.192345818,3.570726944,0.964867888,8.578587119,3.289184255,3.800887056,2.114521394,2.860739478,3.676272052,3.926766352,0.053413198,0.566476241,0.536281625,0.087227578,0,1.346260347,0.533275767,0.017103035,4.298734989,0,0,0,0,0.734211044,0,0,0,0.266269893,2.104585665,0,0,0,0.298493300,0,0,0,0,0.194907165,0,0,0,0,0.117621983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-23,18.976359823,5.794630033,0,3.950507170,1.999723078,2.047977139,2.080032354,0.853709412,8.050187520,0.913489565,2.147585831,1.497402209,3.250833142,3.774610395,0,0.014442696,0.011309316,3.173093739,0.305525798,0.007545006,2.419473346,0.724657879,0,5.465430803,0.559526932,0,0,0,0.455835128,0,0,0,0.143095269,1.297082678,0.001402734,0,0,3.047460988,0.001269137,0,0,0,0.828177830,0,0,0,0,2.152331453,0,0,0,0,0,0,0,0,0,0,0.043428282,0,0,0,0,0,0,0,0,0,0
2016-02-24,17.485337239,9.106087957,4.958282325,3.185401355,0.977157906,2.392843269,1.748119972,1.043661464,3.295562742,2.415840812,2.637716914,2.130038912,2.863338471,4.562639672,0,0.730383584,0.064533054,2.540788592,1.187496357,0.692561984,1.233859450,0.482057756,0,6.315611519,0,0.130033447,0,0,0.578233694,0,0,0,0.334437303,0.112856331,0,0,0,2.715999175,0,1.445960126,0,0,0,0,0,0,0,2.715864376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-25,14.891520063,7.194797897,3.147953830,5.065910283,1.004061243,1.308402322,5.600989565,1.573324735,2.136139284,2.585480546,3.652015082,1.275857672,0.790133979,4.128273052,5.384225254,0,0,2.631547307,1.278188269,1.849680951,2.425727964,0.611847091,0,9.574676460,0,0.263220923,0,0,0.485199033,0,0,0,0.005208333,2.377519456,0,0,0,1.176800355,0,1.284627492,0,0,0,0,0,0,0,0.680810598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,17.320221450,6.942596024,1.926810073,5.212224563,0.853056621,4.158825930,3.500699545,2.536002900,6.690519221,0.019120905,2.254327216,0.698896759,0.303804269,4.408419082,7.570129416,0.085679725,0.018479655,1.893108021,0.675185689,1.405269307,1.135212633,1.210076731,0.124708523,9.697446660,0,0.565892676,0,0,0.577124869,0,0,0,0.009973986,1.736202198,0,0,0,0.601993950,0,1.011345750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-27,13.892706666,9.166488155,0,4.405971894,3.451493320,3.764807033,2.358225487,2.557324458,6.673370642,2.772453464,1.967349698,5.698481404,1.371546004,3.636621433,0.866692900,0.072490381,0.001360224,0.973952868,1.635077815,1.255613979,1.631027512,1.383296170,0.030289337,9.829077766,0.021773347,0.384863461,0,0,0.632018525,0,0,0,0,1.118246837,0,0,0,0,0,1.772068468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,14.222132420,6.823719422,0,5.826211552,2.458041856,2.895107072,4.820930978,1.979915399,1.754255567,0.011931137,2.230359300,4.037279935,3.005433627,3.554688411,0.050104932,1.087778361,0,3.147953830,1.373674371,1.384956980,0,1.362838114,0,3.043196922,1.853204792,0.238775085,0,0,0.601592559,0,0,0,0,0,0,0,0,0.083347907,0,1.751377230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,13.637179129,5.178616012,0.723992946,4.495875607,1.451226144,3.605145547,4.583260464,2.209889093,1.084076600,0.002331818,2.322107808,0.242672992,0.652496020,3.876756150,0.553384050,1.888743150,0.002739886,2.062638452,0.973224166,1.381662686,0.416873133,0.516014851,0,0.773871983,1.238107730,0.148838591,0,0,0.766427163,0.665491048,0,0,0,0,0,0,0,0.744452214,0,1.563450944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,18.417015893,3.673959654,3.147953830,3.185994065,2.056619456,4.412624852,5.102053457,2.452148551,2.300483852,1.215110178,1.716254245,0.027949021,3.341919760,5.558527412,1.719744666,3.498178267,0.139831326,0,0.516928750,0.026718741,2.592902293,0.255753031,0.012690189,0,0,0,0,0,1.408926125,3.946443486,0,0,0.008301635,0,0,0,0.034906827,0.247654820,0,2.700747639,0,0,0.125880507,0,0.002694342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,14.523523258,3.150868575,2.364936749,4.284335997,2.103965056,3.422680807,5.124489915,3.209218695,2.800100068,2.779915280,1.589249100,2.090718637,2.821353629,6.541990935,1.954354669,1.359872333,0.016555905,0,0.966605211,0.937721641,2.937756263,0.269206526,0.054024690,0,0,0.005521671,0,0,1.408258150,6.228734315,0,0,0,0,0,0,0,0,0,1.543841815,0,0,1.364113326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,15.165188358,3.825708772,2.993070129,6.914014224,2.314999417,3.848043222,4.896401714,4.948539699,5.245253776,0.110022927,1.232450649,2.291816049,0.919440564,3.958261675,3.599510318,0.304608255,0.005479771,0.008525708,1.670464979,2.557606225,3.143278053,0,0.055617494,0.058557771,0,0,0,0,2.096105500,0.306008557,0.545317419,0,0.115643582,0,0,0,0.033019513,0,0,2.064598636,0,0,1.109320949,0,0.004583479,0.030907514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-04,18.991908647,4.829241758,1.089432494,4.188391428,1.752963349,3.240186919,5.114324647,4.034969978,4.662785165,0,1.894061389,3.886298385,2.161109171,4.601141379,0.892270024,1.592485718,0.046111694,0,2.076504851,1.826074339,6.601260402,0,0,0.181648595,0,0,0,0,1.624239117,0,0.730915530,0,0.455354801,0,0,0,0,0,0,0,0,0,1.169064067,0,0.135326190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-05,14.634410934,4.484805539,3.349765361,4.627271090,1.909535167,2.653831942,4.153091116,3.779890988,9.509711046,0.240254942,0.559192954,3.062882564,2.039065233,2.659877671,0,1.913839338,0,0,2.975930678,0.851811777,1.329287876,0,0,5.545383001,1.072118748,0,0,0,1.064955695,1.299059257,0.015275227,0,0.120431095,0,0,0,0,0.312690672,0,0,0,0,0,0,0.780915411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-06,16.596430716,4.813506817,6.075295849,2.403865953,3.408034086,3.909525466,3.080418561,3.507789728,8.650873457,1.999300455,0.584405733,2.923884371,1.949010918,2.748717491,0,0.058484901,0,0,1.927514474,1.171996446,2.461464281,0,0,1.923108313,0.302247289,0,0,0,0.625238647,0,0,0,0.663704530,0,0,0,0,0.734522560,0,0,0,0,0,0,0.133777718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-07,17.929468373,4.046955794,8.084120322,5.344824831,3.138199099,3.703800845,2.137387781,4.862823540,2.328708556,0,1.387874785,3.498954326,2.752103491,7.813375643,0,0.019499825,0.048715551,0,1.103001368,1.349326934,3.117925602,0,0,4.525883176,0.306422700,0,0,0,0.388009602,0,0,0,1.195528375,0,0,0,0,0.389373470,0,0,0,0,0.393082517,0,0.073676329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-08,15.263302400,4.918096098,9.246968637,4.217293825,2.416214877,5.846138902,3.036828145,2.469628075,0.001360224,0.006451365,2.641882606,1.377248018,2.225659221,9.350130919,0.785676810,0.266876530,0.002156931,0.277923516,0.809462571,0.855758861,5.180673358,0.442325769,0.012716303,2.523143290,0.234916055,0,0.024363851,0,0.332835390,0,0,0,1.021959164,0,0,0,0,0.290586990,0,0,0,1.050911349,0.891899602,0,0.107350445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.271694403,0,0,0,0.110133451,0,0,0
2016-03-09,17.890468386,5.060027326,0.023245307,3.812985801,1.819507595,7.022414615,1.911296199,4.198435860,2.900173912,0.210757449,1.668427672,1.700831439,1.104224962,9.513756513,4.521554739,0.530444794,0.198981770,0.262511659,0.675149255,0.352657052,2.710798739,1.732203495,0,1.234231083,0.151670164,0,0.584666842,0,0.077791623,0,0,0,0.881377886,0.118735062,0,0,0,0.507594193,0,0.929564533,0,3.241148812,0.164419860,0,0.521143629,0,0,0,0,0,0,0,1.084759750,0,0,0,0,0,0,0,0,0.035537147,0,0,0,0,0,0,0
2016-03-10,13.861376665,4.846049026,3.106928413,3.297457353,2.496079632,5.237126417,1.664189110,2.230062959,4.905682840,0.197932452,0.352772440,0.704230792,2.045283416,7.833214320,15.583508220,1.088157281,0.016614201,0,0.946068218,0.588480329,0,2.117618340,0,2.189984843,0.332305876,0,0.001038388,0,0,0,0.028637636,0,0.710869185,0,0,0,0,0.267114567,0,0.644674711,0,0,0,0,1.189485078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-11,13.648992937,1.892176488,0.041353329,1.443348982,3.224665794,2.930346667,3.041703101,0.798315990,4.076988849,0,1.577334978,0.534408884,1.107795558,8.751403955,19.671213711,1.273682523,0,0.661507520,2.246423939,0.407445658,0,1.709887271,0,0.786376355,0.522953830,0,0,0,0,0,0.008389078,0,1.896336132,0,0,0,0,0.349493312,0,0.874409759,0,0,0,0,0.866804025,0,0,0,0,0,2.284727077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-12,7.127455805,1.400533385,0,2.304863306,1.135483479,1.466276087,1.538839338,0.266280824,1.205403987,0,1.491318843,0.103452548,0,5.039996757,4.462705491,1.244855427,0,0.983717355,0.576405284,0.282353360,0,0.756155634,0,0,0.494119447,0,0,0,0.000173675,0,0,0,0.581835869,0,0,0,0,0,0,0,0,0,0,0,0.415816528,0,0,0,0.298431370,0,1.386231591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-13,5.058478736,1.060476461,0,2.140367832,0.405188801,2.018421356,0,0.134061773,2.101626699,0,0,0,0,0.992487492,1.683516584,0,0,0,0.094318219,0,0,0.214986617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003953952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-14,12.702497777,3.074451804,0.423807858,3.119799573,2.481568931,7.723679599,0.958828845,1.888491751,1.279706382,0,2.324190659,0.250204034,0,7.177669931,5.278156698,0.680016323,0.141308141,0.276721173,0.309557902,0,0,2.754496036,0,0,0.265783491,0,0.157583508,0,0.172957109,0,0,0,0,0,0,0,0,0,0,0.597619360,0,0,0,0,0,0,0,0,1.071207882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-15,17.114742216,4.450428235,5.243638510,4.294586294,2.149785263,7.414587460,1.332896118,1.258494739,0.002016048,0,2.346245774,0.487546636,0.706650052,6.568522648,3.706147254,1.323714586,0.201896551,0.711295470,0.281299797,0.590195791,0.002550426,1.974448379,0,0.035093856,0,0.119835999,1.957043547,0,0.072354362,0.003995670,0,0,0.000907223,0,0,0,0.562351829,0.001275213,0,0,0,0,0,0,0,0,0,0,0.695066266,0,0,0,0.190561121,4.710801781,0,0,0.009057654,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-16,17.889503214,4.132337966,2.829442113,3.179571811,2.414354278,4.291690969,5.385325580,5.311749446,0.123343435,0.174614285,1.160856560,0.591931911,3.313330710,6.826224924,0.009443861,0.528360732,0.006023859,1.582028973,0.417996531,0.504043026,0.008258524,1.290961656,0,0,3.243507345,0.647706074,6.284999126,0,0.073269472,0.007693787,0,0,0.130246590,0,0,0,0,0,0,0.659955404,0,0,0,0,0,0,0,0,0,0,0,1.014717167,6.852572651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-17,15.928838454,3.648384970,0.626530255,1.613149029,4.758788038,3.617980236,8.085504839,4.015994812,0.014258090,0.196611095,0.280218899,1.491160954,3.767148570,8.171887752,0.046519762,0.267619797,0.054447942,1.494658680,0.469263118,0,0.019613984,0.589002565,0.002323920,0.005975283,9.928427772,0.733838199,3.388499038,0,0.217871315,0.036938660,2.270079136,0,0.907146292,0.002920237,0,0,0.003876647,0,0,0,0,0.001462241,5.150964544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002183647,0,0,0,0,0,0,0,0,0,0
2016-03-18,15.044779780,3.000572006,2.244301621,1.991994087,4.426591466,4.630465198,4.077430920,6.765708800,0,0,1.428232236,1.821707036,3.322852296,5.397947755,0.985834208,1.312959077,0.649216901,1.573976915,0.858570395,0,0,0.388202096,0,0,0.106942987,0.466217792,4.161944736,0,0.214738545,0,1.097439008,0,1.699698321,0.005381398,0,0,0,0,0,0.570697796,0,0,9.924413894,0,0,0,0,0.069189402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-19,17.488837953,2.765864849,0,1.879799664,2.112976565,3.582128549,1.038132506,8.043295296,0,0,1.659240082,0.524779206,2.149777995,1.110898570,4.786201469,1.476011426,0,1.368285094,3.575915238,0,0,0.467993981,0,0,0,0.367252782,5.396161245,0,0,0,0,0,2.036715198,0,0,0,0,0,0,0.161955666,0,0,1.162764516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-20,21.779664346,1.758205083,0,1.868791526,2.252234646,3.701488465,0.832458902,8.726499650,0,0,0.657578653,0.309894922,2.390805361,1.154249738,6.065320042,1.448058762,0,0,1.872073086,0.113554665,0,0.423343316,0,0,0,0.367261280,2.727723854,0,0,0,0,0,1.091454617,0,0,0,0,0,0,0.560958814,0,0,0,0,0,0,0,0.005295776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-21,19.335208980,2.600242655,1.046548910,3.136059128,3.128687196,5.811064475,1.583296899,9.725911231,0,0.579223505,1.397469249,0.571546724,2.943871209,0.781817169,3.774877580,2.334134896,1.067214644,0.224619622,0.625847106,1.010773116,0,0.589831453,0.603436753,0,0,0.367074252,1.163278244,0,0,0.320078407,0,0,0.954841072,0,0,0,0.393819709,0.002295383,0,0,0,0,0,0,0.012511659,0,0,0.003607030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-22,18.700220584,3.299242660,3.563746065,5.688578457,2.739035602,4.177344433,2.957356885,3.422488924,3.386163577,0.044654308,1.560775430,1.369035648,0.973946802,0.694780855,6.749125568,1.112160429,1.807391862,1.573976915,0.429266980,2.202535360,0.687643307,0.480308893,2.033276377,0,0,0.982627958,0,0,0.392645301,0,0,0,0.369294334,0.092771730,0,0,1.469045121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
