90%_Confidence_Interval,Job_ID,Predicted_Wait_Time,Processors,Requested_Wall_Time,Resource,Submit_Date,Submit_Time_(CDT),Actual_Wait_Time,Actual_Execution_Time,Actual_Queue_Time
0,4013484,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,09:59:29,1828.3620619773865,1800,28.362061977386475
02:11:17,4013552,01:18:21,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,10:30:00,1808.6738839149475,1800,8.67388391494751
0,4013844,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,11:31:05,1849.5521898269653,1800,49.55218982696533
0,4014392,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,12:01:57,1808.24031996727,1800,8.240319967269897
02:08:09,4015562,02:09:33,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,13:03:12,2239.235731124878,1800,439.23573112487793
02:39:24,4016266,06:50:47,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,13:40:35,3280.425122022629,1800,1480.4251220226288
03:37:31,4016841,06:00:54,72,00:31:00,comet.sdsc.xsede.org,09/02/2016,14:35:14,2009.1587719917297,1800,209.15877199172974
05:18:14,4017344,12:43:29,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,15:08:46,1990.3985750675201,1800,190.39857506752014
0,4017671,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,15:42:00,1809.6353359222412,1800,9.635335922241211
0,4017890,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,16:12:22,1877.5151100158691,1800,77.51511001586914
0,4018065,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,17:14:31,1861.4721491336823,1800,61.47214913368225
0,4018113,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,17:45:37,1817.2453439235687,1800,17.245343923568726
02:12:23,4018227,01:16:07,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,18:15:54,1870.1368169784546,1800,70.13681697845459
0,4018400,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,18:47:09,1810.411378145218,1800,10.411378145217896
0,4018970,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,19:17:21,1818.4063189029694,1800,18.40631890296936
0,4019930,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,19:47:42,1817.5181849002838,1800,17.518184900283813
