,[CCT LSU SUPERMIC] XSEDE Utilization (%),[GATECH KEENELAND] XSEDE Utilization (%),[GATECH KIDS] XSEDE Utilization (%),[IU BIGRED*] XSEDE Utilization (%),[LONI QUEENBEE] XSEDE Utilization (%),[NCAR FROST] XSEDE Utilization (%),[NCSA ABE] XSEDE Utilization (%),[NCSA COBALT] XSEDE Utilization (%),[NCSA DTF] XSEDE Utilization (%),[NCSA EMBER*] XSEDE Utilization (%),[NCSA FORGE] XSEDE Utilization (%),[NCSA LINCOLN] XSEDE Utilization (%),[NICS ATHENA] XSEDE Utilization (%),[NICS DARTER] XSEDE Utilization (%),[NICS KRAKEN] XSEDE Utilization (%),[NICS NAUTILUS] XSEDE Utilization (%),[ORNL NSTG] XSEDE Utilization (%),[OSG] XSEDE Utilization (%),[PSC BIGBEN] XSEDE Utilization (%),[PSC BLACKLIGHT] XSEDE Utilization (%),[PSC BRIDGES LARGE] XSEDE Utilization (%),[PSC BRIDGES] XSEDE Utilization (%),[PSC GREENFIELD] XSEDE Utilization (%),[PSC POPLE] XSEDE Utilization (%),[PURDUE CONDOR] XSEDE Utilization (%),[PURDUE STEELE] XSEDE Utilization (%),[SDSC COMET] XSEDE Utilization (%),[SDSC DASH] XSEDE Utilization (%),[SDSC GORDON] XSEDE Utilization (%),[SDSC TRESTLES] XSEDE Utilization (%),[Stanford XSTREAM] XSEDE Utilization (%),[TACC LONESTAR4] XSEDE Utilization (%),[TACC LONESTAR] XSEDE Utilization (%),[TACC LONGHORN] XSEDE Utilization (%),[TACC MAVERICK2] XSEDE Utilization (%),[TACC RANGER] XSEDE Utilization (%),[TACC SPUR] XSEDE Utilization (%),[TACC STAMPEDE] XSEDE Utilization (%)
2013-05-14,,67.046134193,0.0,,,,,,,,,,,,71.00137303,28.579852701999997,,,,66.94571462,,,,,16.233546577000002,32.394247329,,,106.61791337,110.74846322,,45.716743725,,6.659351602999999,,0.0,,10.617089223999999
2013-05-15,,75.720714173,0.0,,,,,,,,,,,,76.435357844,43.744900716000004,,,,39.46554484,,,,,16.961508333,36.06470663,,,100.855055485,112.202238056,,63.472706825,,4.67063151,,0.0,,81.31790767
2013-05-16,,88.791171185,0.0,,,,,,,,,,,,88.270264447,67.01651123,,,,82.747364604,,,,,0.751440298,34.580054358000005,,,89.64189971299999,133.134868104,,53.132587946,,4.920898438,,0.0,,76.83844808399999
2013-05-17,,82.241705236,0.0,,,,,,,,,,,,88.07899322200001,45.10763916,,,,80.360333557,,,,,23.15806881,29.931871442,,,111.26550534200001,111.875509868,,67.08251327800001,,2.277420451,,0.0,,71.602363485
2013-05-18,,86.70777669299999,0.0,,,,,,,,,,,,71.62965204,19.863155110999998,,,,37.539153035,,,,,1.1387420540000002,29.974627193000003,,,77.140723182,127.836616386,,55.512938855,,1.111102295,,0.0,,36.167232707
2013-05-19,,80.015169074,0.0,,,,,,,,,,,,64.788570978,33.674814046,,,,53.998788452,,,,,3.097321131,30.282078666999997,,,51.172963786000004,127.182553289,,40.013286031999996,,0.459364217,,0.0,,31.670017519
2013-05-20,,84.26429657899999,0.0,,,,,,,,,,,,73.590644974,28.730224609,,,,83.869185486,,,,,0.6450196429999999,19.261818134000002,,,72.87356891,129.777740231,,56.724339395,,0.305921834,,0.0,,59.003975129
2013-05-21,,75.571982915,0.0,,,,,,,,,,,,82.731853395,36.219174398,,,,85.17769846600001,,,,,0.436890595,22.401466615,,,94.608835131,126.268454907,,56.346714813999995,,0.44835978200000004,,0.0,,80.287812649
2013-05-22,,85.212914891,0.0,,,,,,,,,,,,87.492195668,35.896826986,,,,44.708121033000005,,,,,0.246221726,24.619416702,,,96.581931904,135.429959284,,90.73246178299999,,0.425993856,,0.0,,81.56407978899999
2013-05-23,,85.392146169,0.0,,,,,,,,,,,,93.38135853600001,12.583450928,,,,69.472362264,,,,,0.274754464,20.745288120999998,,,104.16770390299999,133.054298884,,66.132672774,,0.515132446,,0.0,,83.358722118
2013-05-24,,82.325261995,0.0,,,,,,,,,,,,85.461682862,8.263563639,,,,70.723768514,,,,,0.203940238,14.329489782000001,,,112.15633793200001,127.451556185,,71.604931319,,0.607444458,,0.0,,68.948743395
2013-05-25,,76.692208511,0.0,,,,,,,,,,,,75.758490004,10.349998779,,,,68.624000346,,,,,0.119724851,10.898324875999998,,,111.346581656,124.31159003399999,,55.444695712,,0.30049641899999996,,0.0,,60.023665369
2013-05-26,,49.5689535,0.0,,,,,,,,,,,,72.655703586,3.5909110510000004,,,,71.142442525,,,,,0.209886071,10.814601064000001,,,106.74489852200001,121.176735078,,73.368601309,,0.0,,0.0,,48.026462814
2013-05-27,,33.795366951,0.0,,,,,,,,,,,,76.871509948,8.279025472,,,,70.226793315,,,,,0.42883631,12.794534749,,,86.755825021,104.547809021,,57.866948141,,0.255940755,,0.0,,50.78256094899999
2013-05-28,,0.01872021,0.0,,,,,,,,,,,,81.657300908,34.467492676,,,,70.755890808,,,,,0.221005625,13.511575622999999,,,89.998228446,92.40309589299999,,54.735410138,,0.7347229,,0.0,,61.343689738
2013-05-29,,50.633531211000005,0.0,,,,,,,,,,,,94.85782256799999,6.781902262000001,,,,70.616102498,,,,,0.39502714299999997,28.12343925,,,89.304491662,77.173261305,,69.3511533,,0.855948079,,0.0,,67.244934946
2013-05-30,,73.277961845,0.0,,,,,,,,,,,,88.657516254,1.583731283,,,,67.54447408,,,,,0.53281119,35.82121798,,,85.352271813,107.08177249799999,,98.29082854200001,,0.38638407399999997,,0.0,,62.805564186000005
2013-05-31,,57.304095446999995,0.0,,,,,,,,,,,,86.996023125,4.567355957,,,,66.391927389,,,,,0.189839018,37.622956094,,,104.81180533,117.73093561700001,,70.32708112600001,,0.456606445,,0.0,,16.158713120999998
2013-06-01,,25.140208531,0.0,,,,,,,,,,,,93.105317006,1.995587565,,,,74.427124329,,,,,0.338618899,38.098964166,,,69.736108183,55.973698261,,98.750373889,,2.014227905,,0.0,,0.0
2013-06-02,,17.560794567000002,0.0,,,,,,,,,,,,93.176354421,0.6260762529999999,,,,39.785712789,,,,,0.22183669600000003,38.745916678,,,47.812480664,47.507468895,,48.679901204,,1.4120007319999999,,0.0,,8.569571437999999
2013-06-03,,36.446842349,0.0,,,,,,,,,,,,93.78492778399999,14.635263265,,,,35.831904602,,,,,0.278285387,33.509980811,,,67.801849612,66.82508227,,67.71454622899999,,2.522117106,,0.0,,80.00995066600001
2013-06-04,,72.92997681899999,0.0,,,,,,,,,,,,86.45979875299999,28.553086751,,,,74.481951701,,,,,2.418448452,37.066617908000005,,,85.604042053,54.50632119,,53.508895363,,2.28490743,,0.0,,83.33054876899999
2013-06-05,,84.086467803,0.0,,,,,,,,,,,,97.341968006,20.924732666,,,,78.760280965,,,,,6.100475565,34.802033816,,,94.50832635,116.724595022,,76.242462997,,1.3523492430000001,,0.0,,87.557197858
2013-06-06,,75.213528251,0.0,,,,,,,,,,,,98.512649577,36.457998454,,,,80.17361562100001,,,,,1.394094405,33.857592035,,,96.15134252,119.451598095,,69.696816563,,2.6005090330000002,,0.0,,81.255883305
2013-06-07,,82.366082505,0.0,,,,,,,,,,,,94.27818962399999,51.505913493,,,,87.17168528200001,,,,,1.443870327,35.263124183,,,93.47095381700001,111.833385061,,110.582942892,,7.68948466,,0.0,,83.92596170600001
2013-06-08,,75.566221985,0.0,,,,,,,,,,,,97.59599272,25.179370930999998,,,,91.141710103,,,,,0.414276637,36.341223871,,,86.478961705,61.26748666899999,,117.167588746,,8.276385295,,0.0,,76.436050198
2013-06-09,,48.480946673999995,0.0,,,,,,,,,,,,96.829212251,53.474157308,,,,89.931269735,,,,,0.036279405,38.249240213,,,100.506838716,92.586447081,,54.030838133,,7.12747762,,0.0,,67.749483805
2013-06-10,,0.009750237,0.0,,,,,,,,,,,,94.54703817,8.021375326,,,,86.388130086,,,,,0.237579464,38.202702326,,,106.61687324299999,73.885559907,,59.223936263999995,,28.029563599,,0.0,,68.932663402
2013-06-11,,0.0,0.0,,,,,,,,,,,,97.606227564,26.864429525,,,,85.429597066,,,,,0.424011845,36.820544571,,,99.455196694,89.943415925,,15.112985063,,45.894287313,,0.0,,72.926472276
2013-06-12,,0.0,0.0,,,,,,,,,,,,91.70937426200001,86.73201538100001,,,,76.921251322,,,,,3.2187436010000003,38.361913902,,,106.33623595,87.45594692700001,,79.057344173,,33.860157064,,0.0,,76.958684019
2013-06-13,,45.246067411999995,0.0,,,,,,,,,,,,68.67159534,73.731300049,,,,41.01223877,,,,,0.32818747,38.617843295,,,99.877101205,94.659763099,,81.74292806,,24.58070638,,0.0,,78.564999489
2013-06-14,,57.996663706999996,0.0,,,,,,,,,,,,96.76472202299999,66.850097656,,,,63.727300008,,,,,0.48209756,38.763252496,,,95.24837784,113.872664517,,96.959141802,,6.857806192999999,,0.0,,68.529088252
2013-06-15,,83.47029770399999,0.0,,,,,,,,,,,,96.39180638200001,11.259295247,,,,72.650458679,,,,,1.558765119,39.86038348,,,89.588432859,117.97311180700001,,69.79862297300001,,0.35871948200000003,,0.0,,61.986810375
2013-06-16,,69.87131313100001,0.0,,,,,,,,,,,,67.110446414,8.765200195,,,,62.03934255,,,,,4.06298003,40.018460771,,,99.513352361,72.862457803,,46.307473416,,0.212592163,,0.0,,53.460422273
2013-06-17,,65.904952257,0.0,,,,,,,,,,,,64.565355515,65.911359456,,,,62.649861654,,,,,6.447866339,39.388275359,,,108.208286251,68.838595461,,63.290655529,,10.352277017999999,,0.0,,64.992474433
2013-06-18,,64.464177221,0.0,,,,,,,,,,,,95.104890917,41.421558431,,,,61.445335185,,,,,6.063132649,40.023870614,,,111.420391008,79.795490647,,48.107709556,,32.563019816,,0.0,,65.81778031
2013-06-19,,70.390081479,0.0,,,,,,,,,,,,82.221318119,44.134738363000004,,,,78.759499105,,,,,3.702518155,39.91094689,,,109.5764291,88.489651021,,53.448324533000005,,29.944733683000003,,0.0,,74.680663285
2013-06-20,,72.42180516100001,0.0,,,,,,,,,,,,62.728306268999994,51.029731445,,,,68.618873494,,,,,3.8818366369999997,39.136551243,,,109.032951757,86.763939525,,50.125960011000004,,25.056089071,,0.0,,64.886291961
2013-06-21,,82.009504616,0.0,,,,,,,,,,,,93.94812655,63.097530111000005,,,,51.058498637,,,,,1.612254554,41.302735921,,,109.39992524700001,100.82238176799999,,48.018633953,,26.233529663000002,,0.0,,76.213967204
2013-06-22,,87.84556443299999,0.0,,,,,,,,,,,,95.45644776700001,0.549280192,,,,38.429674072,,,,,0.500490298,40.345634099,,,110.042423287,115.516798999,,49.154657201000006,,45.108457031,,0.0,,58.673303553000004
2013-06-23,,62.999197738999996,0.0,,,,,,,,,,,,92.597799092,2.016727702,,,,34.45820638,,,,,0.560255476,37.53070677,,,99.498247782,103.873037574,,36.728920043,,12.685546672000001,,0.0,,60.054271936000006
2013-06-24,,75.231262034,0.0,,,,,,,,,,,,91.673682239,50.858325602,,,,44.321451823000004,,,,,0.5312221429999999,39.10903013,,,106.89914257,119.353423021,,55.182869604,,7.165938721,,0.0,,34.711402072
2013-06-25,,68.495094006,0.030127025,,,,,,,,,,,,91.584084246,69.158384196,,,,51.182698364,,,,,0.331002917,33.973432601,,,111.57577937299999,99.887813866,,64.931056665,,1.4114583330000001,,0.0,,1.132574802
2013-06-26,,82.813424775,0.0,,,,,,,,,,,,80.82049260699999,56.480233561000006,,,,45.936360474,,,,,0.7184117259999999,34.247321704,,,112.208126832,111.814779794,,66.308117561,,0.0,,0.0,,77.520065945
2013-06-27,,73.07257911100001,0.0,,,,,,,,,,,,48.372851133999994,61.406212972,,,,40.63279836,,,,,0.180955685,35.974057717,,,110.693792089,125.955931713,,62.353814755,,9.531797078,,0.0,,85.94356092700001
2013-06-28,,47.440753235,0.000465278,,,,,,,,,,,,91.451128583,36.29758016,,,,48.902456767,,,,,0.255467917,33.169147945,,,107.51888955700001,112.04884058299999,,28.951677582,,37.743344727,,0.0,,77.770111202
2013-06-29,,53.936377742,0.0,,,,,,,,,,,,84.72805751199999,23.427246501,,,,40.955304159,,,,,0.608127827,36.315392054,,,107.57174058700001,119.47123503899999,,28.398563203000002,,22.335829061,,0.0,,72.387407141
2013-06-30,,36.857822856999995,0.0,,,,,,,,,,,,89.159350446,45.18549235,,,,27.322193298000002,,,,,0.337826726,37.258181049,,,102.968927891,101.243288185,,75.091233237,,21.906430868,,0.0,,67.24682482
2013-07-01,,60.491775075,2.1700999999999998e-05,,,,,,,,,,,,78.233611395,56.838233643,,,,35.280698547,,,,,0.379099196,37.684727452,,,108.491055386,81.907006735,,47.668616527,,24.174479166999998,,0.0,,74.188265828
2013-07-02,,89.598467093,0.002035301,,,,,,,,,,,,87.80026700100001,61.36919515,,,,54.954372965,,,,,3.019638065,37.168945735,,,111.03832502799999,93.460085634,,65.015321318,,26.149848021999997,,0.0,,79.259143713
2013-07-03,,91.559895932,0.228503762,,,,,,,,,,,,63.112920778,52.84362264,,,,54.738733419,,,,,3.4324807739999996,34.962099139,,,110.263159264,102.276370804,,69.573057358,,26.234654948000003,,0.0,,81.382728728
2013-07-04,,81.853557154,0.624913194,,,,,,,,,,,,77.333696869,38.452935384,,,,67.889915263,,,,,1.680565476,36.427679463000004,,,108.88712766,82.950191581,,46.191291398000004,,25.868173218000003,,0.0,,68.687986455
2013-07-05,,72.682611762,0.624913194,,,,,,,,,,,,76.74593382399999,57.845105794,,,,68.121885173,,,,,0.29916369,36.503993619,,,104.477551565,63.146681582,,45.636822383,,34.187718099,,0.0,,63.674447248
2013-07-06,,87.636025785,0.624903646,,,,,,,,,,,,90.744090933,24.961697591,,,,64.622481283,,,,,4.813397827,35.024773003,,,101.117695868,52.72547036899999,,74.04101010800001,,26.10092509,,0.0,,55.790922377
2013-07-07,,77.073324554,0.565591146,,,,,,,,,,,,78.867957128,0.528863118,,,,58.4340507,,,,,1.523303185,36.187147665,,,106.044460739,45.959846688999995,,109.546135819,,12.892885539000002,,0.0,,56.445713781
2013-07-08,,28.691498086,0.6249010420000001,,,,,,,,,,,,82.372182377,36.876320394000004,,,,42.410744222,,,,,3.1610279460000004,33.749903532,,,100.291048027,60.739998358,,107.88182039700001,,8.922738444,,0.0,,71.493619561
2013-07-09,,46.803039082,0.604393229,,,,,,,,,,,,96.0555324,58.334626058000005,,,,20.583921102,,,,,0.565569345,34.798213011,,,103.190056559,79.229486791,,88.84677044700001,,6.762604777000001,,0.0,,79.79728876899999
2013-07-10,,67.669901851,0.747632234,,,,,,,,,,,,71.671835528,30.006826986,,,,24.799596761,,,,,6.053295833,33.915288004000004,,,108.946477729,79.993407773,,64.808580417,,19.077017619,,0.0,,82.771625371
2013-07-11,,82.311145044,0.9032913770000001,,,,,,,,,,,,83.160127606,6.371943358999999,,,,44.60361948600001,,,,,3.3125732739999996,34.917302223,,,108.96284891200001,96.046963815,,66.734442035,,2.0675500490000003,,0.0,,85.539181568
2013-07-12,,90.317677754,1.146197338,,,,,,,,,,,,83.838904227,54.134674886000006,,,,66.329798075,,,,,1.5851053869999998,35.30965513,,,107.6068567,89.12069841700001,,97.27522506,,1.119506836,,0.0,,79.39595428199999
2013-07-13,,59.149721926000005,0.721783275,,,,,,,,,,,,71.447765816,22.271719564,,,,66.56163655600001,,,,,4.736244077,36.465188853,,,106.276138459,60.148546007,,81.8098545,,0.544130656,,0.0,,61.321101395
2013-07-14,,89.83345614299999,0.0,,,,,,,,,,,,77.668781552,15.567998047,,,,63.05645518,,,,,5.039192262,36.771453726,,,75.382629352,48.590316645,,102.286554059,,2.749131877,,0.0,,55.49201048
2013-07-15,,19.483094815,0.478166088,,,,,,,,,,,,84.876282637,36.984185384,,,,73.20412384,,,,,8.036332024,34.865405935,,,89.26566355899999,69.240451274,,76.11182528,,9.498313802,,0.0,,64.815264038
2013-07-16,,72.028501125,0.037179397999999995,,,,,,,,,,,,93.37898574100001,49.454210205,,,,63.390882467,,,,,2.7507469939999996,34.014503838,,,102.345393711,95.34416640299999,,68.326196013,,4.02905721,,0.0,,59.196785571999996
2013-07-17,,94.956264106,0.54272772,,,,,,,,,,,,96.263989435,82.72980835,,,,43.210255126999996,,,,,0.785531577,37.54301156,,,104.18821359299999,116.561724204,,67.521304281,,2.567889404,,0.0,,67.960457117
2013-07-18,,94.823481988,0.560484086,,,,,,,,,,,,95.016527877,31.737729492,,,,66.73864268,,,,,0.306304554,36.263359054,,,98.299332776,94.392097996,,76.481550417,,10.327668253999999,,0.0,,72.393086485
2013-07-19,,84.937048512,0.0357011,,,,,,,,,,,,92.246313846,34.888038736999995,,,,68.802996623,,,,,0.08966503,35.98221048,,,96.42358862100001,98.17580737200001,,107.777725777,,9.977832845,,0.0,,82.73101067399999
2013-07-20,,44.45255958,0.42496151600000004,,,,,,,,,,,,91.886420773,49.788130697,,,,67.420021261,,,,,0.980319077,36.710232363,,,104.51915864700001,78.937839414,,89.037351906,,1.78133606,,0.0,,74.779142935
2013-07-21,,67.590168087,0.83317419,,,,,,,,,,,,89.28575216700001,18.933612060999998,,,,56.417706298999995,,,,,2.724808393,38.945693530999996,,,90.47342469700001,72.556441523,,146.907932271,,1.64149292,,0.0,,56.269902343999995
2013-07-22,,69.522749369,0.495630787,,,,,,,,,,,,93.962195295,59.782407227,,,,59.038153483,,,,,1.0480982140000001,38.036965461,,,88.86302406200001,92.054274542,,76.773332763,,4.89265035,,0.0,,35.639237929000004
2013-07-23,,29.032131274,0.15686979199999998,,,,,,,,,,,,97.271711505,58.486463623,,,,59.105871277,,,,,0.09118467300000001,39.240515234,,,104.619296139,82.318058139,,101.492001015,,10.769901937,,0.0,,15.33803012
2013-07-24,,21.069014856,0.232855903,,,,,,,,,,,,75.504164973,33.892134603,,,,62.013043518,,,,,0.08416800599999999,37.712065778,,,106.692966985,90.351422991,,88.80117900200001,,9.054167684,,0.0,,80.376335617
2013-07-25,,64.427951192,0.59540162,,,,,,,,,,,,63.22247723899999,42.327121582,,,,64.25510437,,,,,0.085704375,37.353768722,,,89.977312324,129.313747945,,86.41836797299999,,5.382459717000001,,0.0,,74.724025214
2013-07-26,,75.807169054,0.834425926,,,,,,,,,,,,95.816206597,69.829390869,,,,62.060244039,,,,,0.094891845,37.610896732,,,99.594601911,118.71236451,,91.778605143,,3.623864746,,0.0,,73.079628034
2013-07-27,,93.16647401799999,0.7790653940000001,,,,,,,,,,,,95.05103995799999,59.869412435,,,,59.39126709,,,,,0.058147827,34.312763741,,,99.22158098,76.232277142,,75.10258812100001,,2.634869588,,0.0,,56.267764834
2013-07-28,,84.733103397,0.7795694440000001,,,,,,,,,,,,80.709341392,8.541802165,,,,47.420712789,,,,,0.089133274,36.150991216,,,69.237060641,53.62480905100001,,71.96388994600001,,3.780341187,,0.0,,54.770875321000005
2013-07-29,,81.821351503,0.258629919,,,,,,,,,,,,88.30467631,21.540545246999997,,,,47.038578898000004,,,,,0.0854775,35.247547651,,,80.285464688,89.39623894299999,,104.33085969700001,,3.4118514,,0.0,,62.133248793
2013-07-30,,16.620067768,0.0,,,,,,,,,,,,93.929545533,34.280897624,,,,57.071352233999995,,,,,0.085430804,35.555523225,,,104.435071284,111.250167296,,86.043666321,,6.829684855,,0.0,,27.333051062
2013-07-31,,58.741928958,0.0,,,,,,,,,,,,93.42114373700001,64.184597575,,,,58.140977173,,,,,0.096962054,40.070510393,,,102.55787445,107.170730395,,69.987501793,,4.774382323999999,,0.0,,68.312503581
2013-08-01,,71.922615905,0.0,,,,,,,,,,,,97.830378649,66.990306803,,,,43.698884277,,,,,0.07012369,40.322318554,,,102.49280257299999,113.62168451,,61.655498773000005,,1.940470378,,,,56.152101409
2013-08-02,,89.38589439299999,0.0,,,,,,,,,,,,94.86317372100001,33.780020345,,,,54.063883565,,,,,0.13842756,25.289578200999998,,,104.742883296,114.31192634799999,,69.877223013,,2.891981405,,,,68.145010267
2013-08-03,,84.841290641,0.0,,,,,,,,,,,,92.62963985299999,3.528573405,,,,31.766285299,,,,,0.018959256,8.307051372,,,97.753639526,75.820569185,,67.897604525,,4.932156169,,,,61.755122336999996
2013-08-04,,82.370870522,0.0,,,,,,,,,,,,91.63171440200001,8.424180501,,,,28.137234191999998,,,,,0.018445773999999998,4.932149123,,,93.79124604299999,61.714170662,,75.793149028,,4.112055868000001,,,,52.822540247
2013-08-05,,79.65689463,0.0,,,,,,,,,,,,92.986611306,11.952039795,,,,58.365158081000004,,,,,0.148038155,4.807576463,,,91.239260253,82.63976923,,70.712591633,,2.155707397,,,,35.415793791999995
2013-08-06,,75.462423453,0.0,,,,,,,,,,,,92.750257615,6.372423096,,,,56.904265544,,,,,0.139148065,3.264705755,,,93.843392115,116.538602522,,97.945054704,,5.254955037,,,,5.865498205
2013-08-07,,91.597989564,0.0,,,,,,,,,,,,61.039910883999994,9.33839681,,,,55.94817454,,,,,0.101178899,2.218381392,,,102.54110641,116.03004654899999,,89.02670190399999,,9.631126099,,,,61.936244923000004
2013-08-08,,88.924225063,0.0,,,,,,,,,,,,21.222577745,44.444028726999996,,,,65.01235178600001,,,,,0.137930536,1.7175723219999999,,,94.922953011,102.939007156,,81.289149903,,10.893274332999999,,,,53.520300243
2013-08-09,,88.949748954,0.0,,,,,,,,,,,,89.486893915,80.269196777,,,,66.7480012,,,,,0.281203839,2.128423911,,,94.56572517200001,116.83578955200001,,72.05361797100001,,4.512329102,,,,60.516516556000006
2013-08-10,,91.67834605799999,0.0,,,,,,,,,,,,89.121938668,21.188557535999998,,,,61.795735676999996,,,,,0.5936421129999999,2.5167437130000003,,,94.98568511799999,106.46709673299999,,87.744477962,,9.499719645,,,,38.762955919
2013-08-11,,86.57289013200001,0.0,,,,,,,,,,,,64.246268808,0.068178711,,,,56.70698608399999,,,,,0.18192830399999999,1.659930886,,,89.873000581,82.136675118,,64.778492544,,11.840413818,,,,48.270695105
2013-08-12,,90.65553543200001,3.8484e-05,,,,,,,,,,,,77.20325010399999,12.489438477,,,,60.329449565,,,,,0.12126116099999999,1.090844998,,,93.08527635899999,99.50706931399999,,44.72510207,,16.782940674000002,,,,45.500220414
2013-08-13,,92.589164398,0.14202141199999999,,,,,,,,,,,,93.269264659,17.280888672,,,,65.420215861,,,,,0.099737113,0.811828632,,,91.09755514,107.449211229,,17.356551521,,11.327505493,,,,4.070321149
2013-08-14,,94.859243805,0.302987269,,,,,,,,,,,,91.94199256,16.391402588,,,,48.41248881,,,,,0.07583050599999999,0.582216604,,,100.04774639700001,100.93528381700001,,71.53387265,,8.893098145,,,,72.511603421
2013-08-15,,88.21621152899999,0.416635417,,,,,,,,,,,,91.280795917,8.056667074,,,,44.260751343,,,,,0.060915923,0.559910414,,,96.573653312,120.092684336,,77.924435396,,5.340232544,,,,77.011781322
2013-08-16,,94.35775292,0.416632813,,,,,,,,,,,,89.34620542399999,7.241653239,,,,68.050645752,,,,,0.000385089,0.559910414,,,99.63785563200001,105.954796753,,81.619395708,,6.363217977000001,,,,69.76681274
2013-08-17,,91.66778488,0.205820602,,,,,,,,,,,,93.842126452,1.045391846,,,,49.063440246999996,,,,,0.0,0.497878289,,,95.440366235,113.400039441,,61.266453791,,4.956728312,,,,67.662306066
2013-08-18,,79.37188269399999,0.0,,,,,,,,,,,,90.82271919899999,4.591634115,,,,41.376884969,,,,,0.009187321,0.447928331,,,60.904573211000006,82.83981079600001,,119.09260143600001,,7.245885824,,,,55.392679836999996
2013-08-19,,82.95462861,0.300889757,,,,,,,,,,,,92.903882057,14.401358235999998,,,,69.64401143399999,,,,,0.05160878,0.462841312,,,4.530168723,99.14366382600001,,115.49062159799999,,6.563069661,,,,70.126420844
2013-08-20,,96.436636581,0.434920139,,,,,,,,,,,,95.598640445,13.307726237,,,,68.738511861,,,,,0.004756935,0.447928331,,,3.0036999999999997e-05,124.19135142200001,,120.465205133,,4.024481812,,,,80.292534058
2013-08-21,,96.451537642,0.464590567,,,,,,,,,,,,82.193551801,10.606156006,,,,67.306700134,,,,,0.18428738100000003,0.415594788,,,1.603353878,125.992357035,,110.412398298,,21.976331991,,,,84.8023234
2013-08-22,,84.69220861,0.284015625,,,,,,,,,,,,78.29288484899999,12.504520264000002,,,,66.151828105,,,,,0.121162351,0.038467945,,,52.25308569,123.6021404,,146.997070358,,10.923565877,,,,95.796266963
2013-08-23,,92.58162356,0.23901909699999999,,,,,,,,,,,,93.664218359,20.078930664,,,,66.883355509,,,,,0.17858074399999999,0.0,,,83.84844917699999,124.779539839,,102.71194712,,19.755235189,,,,80.83868054199999
2013-08-24,,85.460367345,0.016459201,,,,,,,,,,,,97.078359375,15.094374186,,,,69.209088643,,,,,0.016486429,0.0,,,82.736424505,120.792044948,,77.494809046,,23.386071776999998,,,,76.277020535
2013-08-25,,79.972314059,0.0,,,,,,,,,,,,97.639726699,3.164541423,,,,41.505710347,,,,,0.148576399,0.0,,,65.300658138,101.55236987200001,,36.196046945,,28.317839762,,,,73.063823211
2013-08-26,,51.200963443,0.46217939799999996,,,,,,,,,,,,66.56087681,1.001618652,,,,21.120700378,,,,,0.083813512,0.0,,,51.371220992,101.252943409,,59.516662759,,14.84155721,,,,74.579199589
2013-08-27,,73.65151919600001,0.313488715,,,,,,,,,,,,93.310603232,18.277054036,,,,34.272425231999996,,,,,0.082584345,0.0,,,80.97915728,123.73045858799999,,65.774905332,,6.543786621000001,,,,70.198958143
2013-08-28,,90.00226217299999,0.256787616,,,,,,,,,,,,98.88457493,1.3782462569999998,,,,56.074983012,,,,,0.065534048,0.0,,,76.223317279,120.783268172,,73.065810014,,4.30867513,,,,81.701743725
2013-08-29,,92.225795356,0.200282118,,,,,,,,,,,,96.288345996,1.2211100259999998,,,,48.19887502,,,,,0.0,0.0,,,83.51294165,122.148322506,,89.217542125,,3.648554688,,,,73.46330514899999
2013-08-30,,69.739061514,0.114467593,,,,,,,,,,,,97.67164680299999,2.6052518719999997,,,,47.629363098,,,,,0.092689494,0.0,,,92.65591302799999,122.934104192,,71.776154633,,6.080005697000001,,,,71.716274608
2013-08-31,,36.485203598000005,0.0,,,,,,,,,,,,97.78177086299999,50.001319986999995,,,,31.168511353000003,,,,,0.0,0.0,,,90.209197372,118.06149392799999,,50.56339132,,2.860089315,,,,79.967413624
2013-09-01,,47.940555753000005,0.0,,,,,,,,,,,,97.357506518,45.736011963,,,,15.837899577,,,,,0.045872024000000004,0.0,,,87.840736886,119.75609613799999,,24.577578465,,3.730269775,,,,68.178603208
2013-09-02,,42.694102549,0.0,,,,,,,,,,,,96.65779494,51.05042806,,,,22.169749858000003,,,,,0.0005121430000000001,0.0,,,89.62549710399999,91.483872825,,54.282960364,,2.638278605,,,,92.732698075
2013-09-03,,58.499509153999995,0.005739005,,,,,,,,,,,,97.75937823299999,33.110170085,,,,66.299447937,,,,,0.06327878,0.0,,,80.173783521,80.297425515,,60.822663285,,2.196379395,,,,89.68459047700001
2013-09-04,,61.872005603000005,0.16574537,,,,,,,,,,,,95.86607021799999,5.401295166000001,,,,60.328350932,,,,,4.97e-06,0.0,,,64.406019207,69.540394437,,82.443544251,,3.85658549,,,,81.46059315800001
2013-09-05,,69.344824219,0.0,,,,,,,,,,,,95.176488527,16.696732177999998,,,,61.215978291999996,,,,,0.021975446000000003,0.0,,,42.183519184,48.3836015,,99.50761167,,3.090747884,,,,85.264724157
2013-09-06,,90.17173907,0.0,,,,,,,,,,,,70.160250031,23.624809163000002,,,,58.33686431899999,,,,,0.021006964,0.0,,,89.64905813,123.77970569899999,,121.89696038,,3.496310832,,,,113.494947135
2013-09-07,,69.889379735,0.0,,,,,,,,,,,,62.520270886999995,26.933467204,,,,51.674017944,,,,,0.010592589,0.0,,,92.97046872700001,104.73442282299999,,133.530645488,,1.4660101319999999,,,,74.955728615
